Timestamp,car-id,car-type,gate-name
24/05/2016 01:59,20163024013037-780,5,entrance2
24/05/2016 01:59,20162424012419-163,5,entrance0
24/05/2016 02:00,20160024020040-561,2,entrance4
24/05/2016 02:03,20164124014148-229,6,entrance0
24/05/2016 02:07,20160724020747-832,1,entrance4
24/05/2016 02:08,20162124012101-28,4,general-gate5
24/05/2016 02:10,20160024020040-561,2,general-gate5
24/05/2016 02:17,20162124012101-28,4,entrance4
24/05/2016 02:17,20160724020747-832,1,general-gate5
24/05/2016 02:21,20160024020040-561,2,general-gate2
24/05/2016 02:25,20160024020040-561,2,ranger-stop0
24/05/2016 02:28,20160024020040-561,2,ranger-stop2
24/05/2016 02:28,20160724020747-832,1,general-gate2
24/05/2016 02:30,20160024020040-561,2,general-gate1
24/05/2016 02:32,20160724020747-832,1,ranger-stop0
24/05/2016 02:32,20160024020040-561,2,entrance0
24/05/2016 02:35,20160724020747-832,1,ranger-stop2
24/05/2016 02:37,20160724020747-832,1,general-gate1
24/05/2016 02:39,20160724020747-832,1,entrance0
24/05/2016 04:29,20162924042929-726,3,entrance2
24/05/2016 04:52,20162924042929-726,3,entrance4
24/05/2016 05:41,20164124054121-408,4,entrance4
24/05/2016 05:59,20164124054121-408,4,entrance2
24/05/2016 06:10,20161024061019-619,1,entrance4
24/05/2016 06:20,20161024061019-619,1,general-gate5
24/05/2016 06:31,20161024061019-619,1,general-gate2
24/05/2016 06:34,20161024061019-619,1,ranger-stop0
24/05/2016 06:38,20161024061019-619,1,ranger-stop2
24/05/2016 06:40,20161024061019-619,1,general-gate1
24/05/2016 06:46,20164624064650-31,1,entrance1
24/05/2016 06:58,20165824065853-160,1,entrance3
24/05/2016 07:01,20164624064650-31,1,general-gate7
24/05/2016 07:01,20161024061019-619,1,entrance3
24/05/2016 07:04,20160424070451-587,1,entrance3
24/05/2016 07:06,20160624070637-743,2,entrance0
24/05/2016 07:08,20160624070637-743,2,general-gate1
24/05/2016 07:10,20160624070637-743,2,ranger-stop2
24/05/2016 07:12,20161224071231-541,3,entrance3
24/05/2016 07:13,20160624070637-743,2,ranger-stop0
24/05/2016 07:14,20165824065853-160,1,general-gate7
24/05/2016 07:17,20160624070637-743,2,general-gate2
24/05/2016 07:17,20164624064650-31,1,entrance3
24/05/2016 07:24,20165824065853-160,1,camping4
24/05/2016 07:27,20160424070451-587,1,general-gate1
24/05/2016 07:28,20160624070637-743,2,general-gate5
24/05/2016 07:30,20160424070451-587,1,ranger-stop2
24/05/2016 07:32,20160624070637-743,2,general-gate6
24/05/2016 07:33,20160424070451-587,1,ranger-stop0
24/05/2016 07:34,20161224071231-541,3,general-gate1
24/05/2016 07:36,20161224071231-541,3,ranger-stop2
24/05/2016 07:37,20160424070451-587,1,general-gate2
24/05/2016 07:40,20161224071231-541,3,ranger-stop0
24/05/2016 07:41,20160624070637-743,2,camping7
24/05/2016 07:42,20163223093205-573,1,camping4
24/05/2016 07:43,20161224071231-541,3,general-gate2
24/05/2016 07:51,20163223093205-573,1,general-gate7
24/05/2016 07:55,20161224071231-541,3,general-gate5
24/05/2016 07:58,20160424070451-587,1,camping8
24/05/2016 08:05,20163223093205-573,1,entrance3
24/05/2016 08:06,20161224071231-541,3,camping6
24/05/2016 08:06,20161224071231-541,3,camping6
24/05/2016 08:06,20160624080647-124,1,entrance2
24/05/2016 08:17,20161224071231-541,3,general-gate5
24/05/2016 08:25,20162524082520-594,2,entrance0
24/05/2016 08:26,20160624080647-124,1,general-gate2
24/05/2016 08:29,20161224071231-541,3,general-gate2
24/05/2016 08:30,20160624080647-124,1,ranger-stop0
24/05/2016 08:32,20161224071231-541,3,ranger-stop0
24/05/2016 08:33,20160624080647-124,1,ranger-stop2
24/05/2016 08:35,20160624080647-124,1,general-gate1
24/05/2016 08:36,20161224071231-541,3,ranger-stop2
24/05/2016 08:38,20162524082520-594,2,general-gate4
24/05/2016 08:38,20161224071231-541,3,general-gate1
24/05/2016 08:45,20162524082520-594,2,general-gate7
24/05/2016 08:50,20161224071231-541,3,general-gate4
24/05/2016 08:56,20160624080647-124,1,entrance3
24/05/2016 08:58,20161224071231-541,3,general-gate7
24/05/2016 08:58,20162524082520-594,2,entrance1
24/05/2016 09:01,20160124090148-920,1,entrance1
24/05/2016 09:06,20161222121219-49,1,camping5
24/05/2016 09:11,20161224071231-541,3,entrance1
24/05/2016 09:13,20160124090148-920,1,general-gate7
24/05/2016 09:15,20161222121219-49,1,general-gate7
24/05/2016 09:16,20163118113139-316,1,camping2
24/05/2016 09:22,20160124090148-920,1,camping5
24/05/2016 09:29,20161222121219-49,1,entrance3
24/05/2016 09:36,20163118113139-316,1,general-gate7
24/05/2016 09:37,20163724093730-240,3,entrance2
24/05/2016 09:43,20163118113139-316,1,general-gate4
24/05/2016 09:55,20163118113139-316,1,general-gate1
24/05/2016 09:57,20163724093730-240,3,general-gate2
24/05/2016 09:58,20163118113139-316,1,ranger-stop2
24/05/2016 10:00,20163724093730-240,3,ranger-stop0
24/05/2016 10:01,20163118113139-316,1,ranger-stop0
24/05/2016 10:03,20163724093730-240,3,ranger-stop2
24/05/2016 10:05,20160418080457-245,1,camping2
24/05/2016 10:05,20163118113139-316,1,general-gate2
24/05/2016 10:06,20163724093730-240,3,general-gate1
24/05/2016 10:17,20163724093730-240,3,general-gate4
24/05/2016 10:17,20163118113139-316,1,general-gate5
24/05/2016 10:20,20160418080457-245,1,general-gate7
24/05/2016 10:23,20162324102316-148,1,entrance4
24/05/2016 10:24,20163724093730-240,3,general-gate7
24/05/2016 10:28,20163118113139-316,1,entrance4
24/05/2016 10:32,20162323112359-854,1,camping0
24/05/2016 10:34,20160418080457-245,1,entrance3
24/05/2016 10:34,20163724093730-240,3,camping4
24/05/2016 10:40,20162324102316-148,1,entrance2
24/05/2016 10:50,20162323112359-854,1,general-gate7
24/05/2016 10:57,20162323112359-854,1,general-gate4
24/05/2016 11:01,20160124110113-444,1,entrance4
24/05/2016 11:08,20162323112359-854,1,general-gate1
24/05/2016 11:10,20162323112359-854,1,ranger-stop2
24/05/2016 11:12,20160124110113-444,1,general-gate5
24/05/2016 11:13,20162323112359-854,1,ranger-stop0
24/05/2016 11:16,20162323112359-854,1,general-gate2
24/05/2016 11:22,20161421031451-792,1,camping5
24/05/2016 11:24,20160124110113-444,1,general-gate2
24/05/2016 11:28,20160124110113-444,1,ranger-stop0
24/05/2016 11:28,20162323112359-854,1,general-gate5
24/05/2016 11:31,20160124110113-444,1,ranger-stop2
24/05/2016 11:31,20161421031451-792,1,general-gate7
24/05/2016 11:34,20160124110113-444,1,general-gate1
24/05/2016 11:35,20160124110113-444,1,entrance0
24/05/2016 11:37,20162323112359-854,1,entrance4
24/05/2016 11:38,20161421031451-792,1,general-gate4
24/05/2016 11:39,20160618010659-729,2,camping8
24/05/2016 11:47,20164724114712-44,2,entrance1
24/05/2016 11:49,20161421031451-792,1,general-gate1
24/05/2016 11:51,20160618010659-729,2,general-gate5
24/05/2016 11:51,20161421031451-792,1,ranger-stop2
24/05/2016 11:54,20161421031451-792,1,ranger-stop0
24/05/2016 11:57,20161421031451-792,1,general-gate2
24/05/2016 11:59,20164724114712-44,2,general-gate7
24/05/2016 12:00,20160618010659-729,2,entrance4
24/05/2016 12:08,20164724114712-44,2,camping5
24/05/2016 12:16,20161624121603-192,5,entrance4
24/05/2016 12:16,20161421031451-792,1,entrance2
24/05/2016 12:25,20161624121603-192,5,general-gate5
24/05/2016 12:28,20162824122829-498,1,entrance3
24/05/2016 12:36,20161624121603-192,5,general-gate2
24/05/2016 12:39,20161624121603-192,5,ranger-stop0
24/05/2016 12:40,20164024124028-414,5,entrance0
24/05/2016 12:41,20162824122829-498,1,general-gate7
24/05/2016 12:41,20161624121603-192,5,ranger-stop2
24/05/2016 12:42,20164024124028-414,5,general-gate1
24/05/2016 12:44,20161624121603-192,5,general-gate1
24/05/2016 12:44,20164024124028-414,5,ranger-stop2
24/05/2016 12:48,20164024124028-414,5,ranger-stop0
24/05/2016 12:49,20164924124920-829,3,entrance2
24/05/2016 12:51,20164024124028-414,5,general-gate2
24/05/2016 12:54,20161624121603-192,5,general-gate4
24/05/2016 12:57,20162824122829-498,1,camping2
24/05/2016 12:58,20164216084251-215,1,camping8
24/05/2016 13:01,20161624121603-192,5,general-gate7
24/05/2016 13:03,20164024124028-414,5,general-gate5
24/05/2016 13:09,20164924124920-829,3,general-gate2
24/05/2016 13:12,20164924124920-829,3,ranger-stop0
24/05/2016 13:13,20161624121603-192,5,entrance1
24/05/2016 13:14,20164024124028-414,5,entrance4
24/05/2016 13:15,20164924124920-829,3,ranger-stop2
24/05/2016 13:18,20164924124920-829,3,general-gate1
24/05/2016 13:19,20164924124920-829,3,entrance0
24/05/2016 13:19,20164216084251-215,1,general-gate2
24/05/2016 13:22,20162224012201-227,1,entrance2
24/05/2016 13:23,20164216084251-215,1,ranger-stop0
24/05/2016 13:26,20164216084251-215,1,ranger-stop2
24/05/2016 13:29,20164216084251-215,1,general-gate1
24/05/2016 13:30,20163024013029-713,1,entrance0
24/05/2016 13:32,20163024013029-713,1,general-gate1
24/05/2016 13:35,20163024013029-713,1,ranger-stop2
24/05/2016 13:38,20163024013029-713,1,ranger-stop0
24/05/2016 13:39,20163924013926-545,2,entrance4
24/05/2016 13:40,20162224012201-227,1,general-gate2
24/05/2016 13:42,20163024013029-713,1,general-gate2
24/05/2016 13:43,20162224012201-227,1,ranger-stop0
24/05/2016 13:46,20162224012201-227,1,ranger-stop2
24/05/2016 13:46,20163024013029-713,1,general-gate0
24/05/2016 13:49,20162224012201-227,1,general-gate1
24/05/2016 13:50,20163924013926-545,2,general-gate5
24/05/2016 13:51,20164216084251-215,1,entrance3
24/05/2016 13:55,20163024013029-713,1,camping1
24/05/2016 13:55,20163024013029-713,1,camping1
24/05/2016 13:58,20165824015826-892,4,entrance3
24/05/2016 13:59,20162224012201-227,1,general-gate4
24/05/2016 14:02,20163924013926-545,2,general-gate2
24/05/2016 14:04,20163024013029-713,1,general-gate0
24/05/2016 14:05,20163924013926-545,2,ranger-stop0
24/05/2016 14:06,20162224012201-227,1,general-gate7
24/05/2016 14:08,20163024013029-713,1,general-gate2
24/05/2016 14:08,20163924013926-545,2,ranger-stop2
24/05/2016 14:11,20163924013926-545,2,general-gate1
24/05/2016 14:12,20163024013029-713,1,ranger-stop0
24/05/2016 14:13,20161324021341-735,1,entrance1
24/05/2016 14:15,20163024013029-713,1,ranger-stop2
24/05/2016 14:15,20162224012201-227,1,camping4
24/05/2016 14:17,20165824015826-892,4,general-gate1
24/05/2016 14:18,20163024013029-713,1,general-gate1
24/05/2016 14:20,20161324021341-735,1,camping2
24/05/2016 14:20,20165824015826-892,4,ranger-stop2
24/05/2016 14:20,20163024013029-713,1,entrance0
24/05/2016 14:23,20165824015826-892,4,ranger-stop0
24/05/2016 14:23,20163924013926-545,2,general-gate4
24/05/2016 14:26,20165824015826-892,4,general-gate2
24/05/2016 14:31,20163924013926-545,2,general-gate7
24/05/2016 14:37,20165824015826-892,4,general-gate5
24/05/2016 14:44,20163924013926-545,2,entrance1
24/05/2016 14:46,20165824015826-892,4,entrance4
24/05/2016 14:51,20162015042050-853,1,camping7
24/05/2016 14:53,20165324025304-351,5,entrance2
24/05/2016 14:59,20165924025918-417,1,entrance2
24/05/2016 14:59,20162015042050-853,1,general-gate6
24/05/2016 15:03,20162015042050-853,1,general-gate5
24/05/2016 15:07,20160724030743-485,1,entrance4
24/05/2016 15:12,20161224031222-354,1,entrance1
24/05/2016 15:13,20165924025918-417,1,general-gate6
24/05/2016 15:13,20165324025304-351,5,entrance4
24/05/2016 15:14,20162015042050-853,1,general-gate2
24/05/2016 15:17,20162015042050-853,1,ranger-stop0
24/05/2016 15:17,20160724030743-485,1,general-gate5
24/05/2016 15:20,20162015042050-853,1,ranger-stop2
24/05/2016 15:22,20162015042050-853,1,general-gate1
24/05/2016 15:22,20165924025918-417,1,camping7
24/05/2016 15:22,20165924025918-417,1,camping7
24/05/2016 15:24,20162015042050-853,1,entrance0
24/05/2016 15:24,20161224031222-354,1,general-gate7
24/05/2016 15:29,20160724030743-485,1,general-gate2
24/05/2016 15:30,20161224031222-354,1,general-gate4
24/05/2016 15:31,20165924025918-417,1,general-gate6
24/05/2016 15:32,20160724030743-485,1,ranger-stop0
24/05/2016 15:35,20160724030743-485,1,ranger-stop2
24/05/2016 15:38,20160724030743-485,1,general-gate1
24/05/2016 15:38,20163824033849-526,2P,ranger-base
24/05/2016 15:40,20163824033849-526,2P,gate8
24/05/2016 15:40,20161224031222-354,1,general-gate1
24/05/2016 15:42,20161224031222-354,1,ranger-stop2
24/05/2016 15:45,20161224031222-354,1,ranger-stop0
24/05/2016 15:46,20165924025918-417,1,entrance2
24/05/2016 15:48,20161224031222-354,1,general-gate2
24/05/2016 15:50,20163824033849-526,2P,general-gate5
24/05/2016 15:58,20163824033849-526,2P,gate3
24/05/2016 15:59,20160724030743-485,1,entrance3
24/05/2016 16:00,20163824033849-526,2P,ranger-stop3
24/05/2016 16:04,20163824033849-526,2P,ranger-stop3
24/05/2016 16:06,20163824033849-526,2P,gate3
24/05/2016 16:06,20161224031222-354,1,camping8
24/05/2016 16:14,20163824033849-526,2P,general-gate5
24/05/2016 16:19,20163824033849-526,2P,gate5
24/05/2016 16:20,20163824033849-526,2P,ranger-stop6
24/05/2016 16:21,20163824033849-526,2P,gate6
24/05/2016 16:38,20163824033849-526,2P,gate7
24/05/2016 16:39,20163824033849-526,2P,ranger-stop7
24/05/2016 16:43,20161121021106-144,1,camping2
24/05/2016 16:48,20161121021106-144,1,entrance1
24/05/2016 17:04,20160424050418-688,3,entrance0
24/05/2016 17:05,20160424050418-688,3,general-gate1
24/05/2016 17:08,20160424050418-688,3,ranger-stop2
24/05/2016 17:12,20160424050418-688,3,ranger-stop0
24/05/2016 17:15,20160424050418-688,3,general-gate2
24/05/2016 17:26,20163824033849-526,2P,ranger-stop7
24/05/2016 17:27,20163824033849-526,2P,gate7
24/05/2016 17:37,20160424050418-688,3,entrance2
24/05/2016 17:44,20163824033849-526,2P,gate6
24/05/2016 17:45,20163824033849-526,2P,ranger-stop6
24/05/2016 17:46,20163824033849-526,2P,gate5
24/05/2016 17:50,20165024055011-688,3,entrance3
24/05/2016 17:51,20163824033849-526,2P,gate8
24/05/2016 17:52,20163824033849-526,2P,ranger-base
24/05/2016 18:04,20165024055011-688,3,general-gate7
24/05/2016 18:14,20165024055011-688,3,camping5
24/05/2016 19:21,20162124072104-139,3,entrance3
24/05/2016 19:24,20162424072444-868,2,entrance3
24/05/2016 19:39,20162124072104-139,3,general-gate1
24/05/2016 19:41,20162124072104-139,3,ranger-stop2
24/05/2016 19:43,20162424072444-868,2,general-gate1
24/05/2016 19:44,20162124072104-139,3,ranger-stop0
24/05/2016 19:46,20162424072444-868,2,ranger-stop2
24/05/2016 19:47,20162124072104-139,3,general-gate2
24/05/2016 19:49,20162424072444-868,2,ranger-stop0
24/05/2016 19:52,20162424072444-868,2,general-gate2
24/05/2016 19:53,20162119092147-990,2,camping2
24/05/2016 20:02,20162424072444-868,2,general-gate5
24/05/2016 20:03,20160324080339-982,3,entrance2
24/05/2016 20:04,20162124072104-139,3,entrance2
24/05/2016 20:09,20162119092147-990,2,general-gate7
24/05/2016 20:12,20162424072444-868,2,entrance4
24/05/2016 20:15,20162119092147-990,2,general-gate4
24/05/2016 20:21,20160324080339-982,3,general-gate2
24/05/2016 20:23,20162324082322-151,1,entrance2
24/05/2016 20:24,20160324080339-982,3,ranger-stop0
24/05/2016 20:25,20162119092147-990,2,general-gate1
24/05/2016 20:26,20160324080339-982,3,ranger-stop2
24/05/2016 20:28,20162119092147-990,2,ranger-stop2
24/05/2016 20:29,20160324080339-982,3,general-gate1
24/05/2016 20:30,20160324080339-982,3,entrance0
24/05/2016 20:31,20162119092147-990,2,ranger-stop0
24/05/2016 20:33,20162119092147-990,2,general-gate2
24/05/2016 20:44,20162119092147-990,2,general-gate5
24/05/2016 20:44,20162324082322-151,1,general-gate2
24/05/2016 20:47,20162324082322-151,1,ranger-stop0
24/05/2016 20:51,20162324082322-151,1,ranger-stop2
24/05/2016 20:51,20165124085133-783,4,entrance0
24/05/2016 20:53,20162119092147-990,2,entrance4
24/05/2016 20:53,20162324082322-151,1,general-gate1
24/05/2016 21:11,20165124085133-783,4,entrance3
24/05/2016 21:15,20162324082322-151,1,entrance3
24/05/2016 21:21,20162124092143-182,6,entrance0
24/05/2016 21:33,20162124092143-182,6,general-gate4
24/05/2016 21:39,20162124092143-182,6,general-gate7
24/05/2016 21:51,20162124092143-182,6,entrance1
24/05/2016 21:57,20162213012243-861,1,camping5
24/05/2016 22:02,20160224100238-127,1,entrance2
24/05/2016 22:07,20162213012243-861,1,general-gate7
24/05/2016 22:20,20162213012243-861,1,entrance1
24/05/2016 22:22,20160224100238-127,1,general-gate2
24/05/2016 22:25,20160224100238-127,1,ranger-stop0
24/05/2016 22:28,20160224100238-127,1,ranger-stop2
24/05/2016 22:31,20160224100238-127,1,general-gate1
24/05/2016 22:51,20160224100238-127,1,entrance3
24/05/2016 22:58,20163922093934-985,1,camping8
24/05/2016 23:11,20163922093934-985,1,general-gate5
24/05/2016 23:21,20163922093934-985,1,entrance4
24/05/2016 23:51,20165124115136-498,1,entrance3
24/05/2016 23:59,20165924115918-535,4,entrance0
25/05/2016 00:00,20165924115918-535,4,general-gate1
25/05/2016 00:03,20165924115918-535,4,ranger-stop2
25/05/2016 00:06,20165924115918-535,4,ranger-stop0
25/05/2016 00:07,20165124115136-498,1,general-gate7
25/05/2016 00:10,20165924115918-535,4,general-gate2
25/05/2016 00:20,20165124115136-498,1,entrance1
25/05/2016 00:28,20162825122813-46,2,entrance3
25/05/2016 00:31,20165924115918-535,4,entrance2
25/05/2016 00:44,20162825122813-46,2,general-gate7
25/05/2016 00:58,20162825122813-46,2,entrance1
25/05/2016 01:16,20161625011604-176,1,entrance0
25/05/2016 01:16,20161625011652-798,2,entrance4
25/05/2016 01:24,20162425012407-597,2,entrance4
25/05/2016 01:27,20161625011652-798,2,general-gate5
25/05/2016 01:28,20161625011604-176,1,general-gate4
25/05/2016 01:33,20162425012407-597,2,general-gate5
25/05/2016 01:33,20163325013324-888,4,entrance3
25/05/2016 01:36,20161625011604-176,1,general-gate7
25/05/2016 01:40,20161625011652-798,2,general-gate2
25/05/2016 01:43,20161625011652-798,2,ranger-stop0
25/05/2016 01:44,20162425012407-597,2,general-gate2
25/05/2016 01:46,20161625011652-798,2,ranger-stop2
25/05/2016 01:47,20162425012407-597,2,ranger-stop0
25/05/2016 01:49,20161625011604-176,1,entrance1
25/05/2016 01:49,20161625011652-798,2,general-gate1
25/05/2016 01:49,20162425012407-597,2,ranger-stop2
25/05/2016 01:52,20162425012407-597,2,general-gate1
25/05/2016 01:57,20163325013324-888,4,entrance0
25/05/2016 02:11,20162425012407-597,2,entrance3
25/05/2016 02:12,20161625011652-798,2,entrance3
25/05/2016 03:04,20160425030454-472,3,entrance3
25/05/2016 03:24,20160425030454-472,3,general-gate1
25/05/2016 03:27,20162725032704-284,3,entrance1
25/05/2016 03:27,20160425030454-472,3,ranger-stop2
25/05/2016 03:30,20160425030454-472,3,ranger-stop0
25/05/2016 03:33,20160425030454-472,3,general-gate2
25/05/2016 03:38,20162725032704-284,3,general-gate7
25/05/2016 03:45,20162725032704-284,3,general-gate4
25/05/2016 03:51,20165125035116-180,1,entrance0
25/05/2016 03:52,20160425030454-472,3,entrance2
25/05/2016 03:55,20162725032704-284,3,general-gate1
25/05/2016 03:58,20162725032704-284,3,ranger-stop2
25/05/2016 03:58,20165825035840-88,2,entrance0
25/05/2016 04:00,20162725032704-284,3,ranger-stop0
25/05/2016 04:03,20162725032704-284,3,general-gate2
25/05/2016 04:05,20165125035116-180,1,general-gate4
25/05/2016 04:10,20165825035840-88,2,general-gate4
25/05/2016 04:13,20165125035116-180,1,general-gate7
25/05/2016 04:14,20162725032704-284,3,general-gate5
25/05/2016 04:17,20165825035840-88,2,general-gate7
25/05/2016 04:18,20161825041821-53,2,entrance3
25/05/2016 04:23,20162725032704-284,3,entrance4
25/05/2016 04:28,20165125035116-180,1,entrance1
25/05/2016 04:29,20165825035840-88,2,entrance1
25/05/2016 04:34,20161825041821-53,2,general-gate7
25/05/2016 04:49,20161825041821-53,2,entrance1
25/05/2016 06:13,20161623011642-809,1,camping8
25/05/2016 06:24,20162425062418-198,1,entrance2
25/05/2016 06:31,20162425062418-198,1,general-gate3
25/05/2016 06:32,20162425062418-198,1,camping8
25/05/2016 06:35,20161623011642-809,1,general-gate2
25/05/2016 06:38,20161623011642-809,1,ranger-stop0
25/05/2016 06:42,20161623011642-809,1,ranger-stop2
25/05/2016 06:42,20164225064215-954,3,entrance3
25/05/2016 06:44,20161623011642-809,1,general-gate1
25/05/2016 06:45,20164525064502-750,1,entrance1
25/05/2016 06:46,20161623011642-809,1,entrance0
25/05/2016 06:56,20164525064502-750,1,general-gate7
25/05/2016 07:00,20164225064215-954,3,general-gate1
25/05/2016 07:03,20164225064215-954,3,ranger-stop2
25/05/2016 07:03,20164525064502-750,1,general-gate4
25/05/2016 07:05,20164225064215-954,3,ranger-stop0
25/05/2016 07:08,20164225064215-954,3,general-gate2
25/05/2016 07:08,20160825070848-786,5,entrance0
25/05/2016 07:10,20160825070848-786,5,general-gate1
25/05/2016 07:12,20160825070848-786,5,ranger-stop2
25/05/2016 07:13,20164525064502-750,1,general-gate1
25/05/2016 07:15,20164525064502-750,1,ranger-stop2
25/05/2016 07:15,20160825070848-786,5,ranger-stop0
25/05/2016 07:18,20164525064502-750,1,ranger-stop0
25/05/2016 07:18,20160825070848-786,5,general-gate2
25/05/2016 07:19,20164225064215-954,3,general-gate5
25/05/2016 07:20,20162025072050-815,1,entrance2
25/05/2016 07:21,20164525064502-750,1,general-gate2
25/05/2016 07:28,20164225064215-954,3,camping6
25/05/2016 07:28,20164225064215-954,3,camping6
25/05/2016 07:31,20164525064502-750,1,general-gate5
25/05/2016 07:37,20164225064215-954,3,general-gate5
25/05/2016 07:37,20160825070848-786,5,entrance2
25/05/2016 07:40,20164525064502-750,1,camping6
25/05/2016 07:42,20162025072050-815,1,entrance4
25/05/2016 07:48,20164225064215-954,3,general-gate2
25/05/2016 07:50,20164225064215-954,3,ranger-stop0
25/05/2016 07:51,20160624070637-743,2,camping7
25/05/2016 07:53,20164225064215-954,3,ranger-stop2
25/05/2016 07:56,20164225064215-954,3,general-gate1
25/05/2016 07:59,20160624070637-743,2,general-gate6
25/05/2016 08:06,20164225064215-954,3,general-gate4
25/05/2016 08:07,20160725080720-717,2,entrance3
25/05/2016 08:12,20164225064215-954,3,general-gate7
25/05/2016 08:13,20160624070637-743,2,entrance2
25/05/2016 08:21,20162125082144-48,3,entrance4
25/05/2016 08:24,20164225064215-954,3,entrance1
25/05/2016 08:26,20160725080720-717,2,entrance0
25/05/2016 08:29,20162125082144-48,3,general-gate6
25/05/2016 08:38,20162125082144-48,3,camping7
25/05/2016 09:10,20161025091017-844,1,entrance1
25/05/2016 09:14,20161425091443-832,1,entrance3
25/05/2016 09:22,20161025091017-844,1,camping3
25/05/2016 09:22,20161025091017-844,1,camping3
25/05/2016 09:26,20165723055733-60,1,camping4
25/05/2016 09:35,20161425091443-832,1,general-gate1
25/05/2016 09:36,20161025091017-844,1,general-gate7
25/05/2016 09:36,20165723055733-60,1,general-gate7
25/05/2016 09:37,20161425091443-832,1,ranger-stop2
25/05/2016 09:40,20161425091443-832,1,ranger-stop0
25/05/2016 09:44,20161425091443-832,1,general-gate2
25/05/2016 09:44,20161025091017-844,1,general-gate4
25/05/2016 09:46,20164625094658-880,6,entrance0
25/05/2016 09:52,20163724093730-240,3,camping4
25/05/2016 09:52,20165723055733-60,1,entrance3
25/05/2016 09:55,20161425091443-832,1,general-gate5
25/05/2016 09:56,20161025091017-844,1,general-gate1
25/05/2016 09:59,20161025091017-844,1,ranger-stop2
25/05/2016 09:59,20163724093730-240,3,entrance1
25/05/2016 09:59,20161425091443-832,1,general-gate6
25/05/2016 10:01,20164625094658-880,6,general-gate4
25/05/2016 10:02,20161025091017-844,1,ranger-stop0
25/05/2016 10:05,20161025091017-844,1,general-gate2
25/05/2016 10:06,20160625100652-839,1,entrance4
25/05/2016 10:08,20161425091443-832,1,camping7
25/05/2016 10:08,20161425091443-832,1,camping7
25/05/2016 10:09,20164625094658-880,6,general-gate7
25/05/2016 10:16,20160625100652-839,1,general-gate5
25/05/2016 10:16,20161425091443-832,1,general-gate6
25/05/2016 10:18,20161025091017-844,1,general-gate5
25/05/2016 10:20,20161425091443-832,1,general-gate5
25/05/2016 10:24,20164625094658-880,6,entrance1
25/05/2016 10:27,20160625100652-839,1,general-gate2
25/05/2016 10:28,20161025091017-844,1,entrance4
25/05/2016 10:30,20160625100652-839,1,ranger-stop0
25/05/2016 10:32,20161425091443-832,1,general-gate2
25/05/2016 10:33,20160625100652-839,1,ranger-stop2
25/05/2016 10:35,20161425091443-832,1,ranger-stop0
25/05/2016 10:35,20160625100652-839,1,general-gate1
25/05/2016 10:38,20161425091443-832,1,ranger-stop2
25/05/2016 10:41,20161425091443-832,1,general-gate1
25/05/2016 10:42,20161425091443-832,1,entrance0
25/05/2016 10:46,20160625100652-839,1,general-gate4
25/05/2016 10:53,20160625100652-839,1,general-gate7
25/05/2016 10:54,20165425105450-12,2P,ranger-base
25/05/2016 10:56,20165425105450-12,2P,gate8
25/05/2016 11:02,20165425105450-12,2P,gate5
25/05/2016 11:03,20165425105450-12,2P,ranger-stop6
25/05/2016 11:05,20160625100652-839,1,entrance1
25/05/2016 11:06,20165425105450-12,2P,ranger-stop6
25/05/2016 11:07,20165425105450-12,2P,gate6
25/05/2016 11:29,20165425105450-12,2P,general-gate1
25/05/2016 11:31,20163125113148-504,2,entrance3
25/05/2016 11:32,20165425105450-12,2P,ranger-stop2
25/05/2016 11:49,20165425105450-12,2P,ranger-stop2
25/05/2016 11:51,20163125113148-504,2,general-gate1
25/05/2016 11:53,20165425105450-12,2P,ranger-stop0
25/05/2016 11:54,20163125113148-504,2,ranger-stop2
25/05/2016 11:57,20165425105450-12,2P,general-gate2
25/05/2016 11:57,20163125113148-504,2,ranger-stop0
25/05/2016 12:00,20163125113148-504,2,general-gate2
25/05/2016 12:03,20160325120359-854,1,entrance4
25/05/2016 12:10,20165425105450-12,2P,general-gate5
25/05/2016 12:13,20160325120359-854,1,general-gate5
25/05/2016 12:15,20165425105450-12,2P,general-gate6
25/05/2016 12:18,20161825121856-505,2,entrance4
25/05/2016 12:19,20163125113148-504,2,camping8
25/05/2016 12:24,20160325120359-854,1,general-gate2
25/05/2016 12:25,20165425105450-12,2P,camping7
25/05/2016 12:28,20160325120359-854,1,ranger-stop0
25/05/2016 12:31,20160325120359-854,1,ranger-stop2
25/05/2016 12:33,20160325120359-854,1,general-gate1
25/05/2016 12:37,20163725123700-347,2P,ranger-base
25/05/2016 12:38,20163725123700-347,2P,gate8
25/05/2016 12:40,20161825121856-505,2,entrance2
25/05/2016 12:44,20160325120359-854,1,general-gate4
25/05/2016 12:49,20163725123700-347,2P,general-gate5
25/05/2016 12:51,20160325120359-854,1,general-gate7
25/05/2016 12:54,20165425125438-777,2P,ranger-base
25/05/2016 12:55,20165425125438-777,2P,gate8
25/05/2016 13:00,20165425125438-777,2P,gate5
25/05/2016 13:01,20165425125438-777,2P,ranger-stop6
25/05/2016 13:02,20165425125438-777,2P,gate6
25/05/2016 13:03,20160325120359-854,1,entrance1
25/05/2016 13:04,20163725123700-347,2P,camping8
25/05/2016 13:16,20165425105450-12,2P,camping7
25/05/2016 13:16,20165425125438-777,2P,gate7
